auc,ap,brier,ece,acc,bacc,f1,prec,rec,mcc,repeat,fold
0.923076923076923,0.8738950737111272,0.07059003650605125,0.07898272568768622,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,17,3
0.996606334841629,0.9957734573119188,0.024825585206536,0.056020287093816463,0.9666666666666667,0.9615384615384616,0.96,1.0,0.9230769230769231,0.9336995618478525,17,4
0.98989898989899,0.987179995929996,0.04266531965567924,0.05763525574666877,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,18,0
0.9758698092031425,0.9766337256977651,0.05110555607471346,0.06950749438586265,0.9166666666666666,0.9175084175084175,0.9090909090909091,0.8928571428571429,0.9259259259259259,0.832683729492893,18,1
0.9869909502262444,0.9807991785744845,0.054304726521093,0.07352506561078537,0.9166666666666666,0.9174208144796381,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.8315557621727075,18,2
0.9807692307692308,0.9687709331840556,0.05303606603617956,0.07568440544169583,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,18,3
0.9903846153846153,0.9869388325232519,0.04329521443223512,0.08757484877105398,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,18,4
0.978675645342312,0.9784186238126349,0.03976999938426722,0.04230176868417492,0.95,0.9511784511784511,0.9454545454545454,0.9285714285714286,0.9629629629629629,0.8998356431616747,19,0
0.9910213243546577,0.988483626948588,0.04239750614144137,0.05850289073818484,0.9333333333333333,0.936026936026936,0.9285714285714286,0.896551724137931,0.9629629629629629,0.8681650951661232,19,1
0.9909502262443438,0.9895667550839965,0.03684777098309123,0.050268835382349365,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,19,2
0.915158371040724,0.9010517065780225,0.10661487282615013,0.09680374427635773,0.8666666666666667,0.8597285067873304,0.84,0.875,0.8076923076923077,0.7277364232049438,19,3
0.9892533936651583,0.9859710822676083,0.038146351702562656,0.054561095566842646,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,19,4
0.9971941638608305,0.9960739794711697,0.025970004612319107,0.0453844637875777,0.9666666666666667,0.9663299663299663,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9326599326599326,20,0
0.973625140291807,0.9409220564578842,0.05081951259205494,0.09294809811745688,0.9166666666666666,0.9141414141414141,0.9056603773584906,0.9230769230769231,0.8888888888888888,0.8315557621727075,20,1
0.9626696832579186,0.9559076689590166,0.0859207792138117,0.09276372518509875,0.8833333333333333,0.8880090497737556,0.8727272727272727,0.8275862068965517,0.9230769230769231,0.7695168559855078,20,2
0.9869909502262443,0.982209653656142,0.046423151971341406,0.07267644007354918,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,20,3
0.9445701357466063,0.9533389022685104,0.06553354794018049,0.09239864687011033,0.9166666666666666,0.9128959276018099,0.9019607843137255,0.92,0.8846153846153846,0.8300279198737096,20,4
0.9898989898989898,0.9846982593359406,0.060060307406930045,0.10151047518273557,0.9,0.9090909090909092,0.9,0.8181818181818182,1.0,0.8181818181818182,21,0
0.9854096520763187,0.973021066796679,0.03797570939287383,0.0741638995533905,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,21,1
0.9417420814479638,0.8832380268828832,0.07598413046565825,0.09852430228141862,0.9166666666666666,0.9174208144796381,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.8315557621727075,21,2
0.997737556561086,0.9972527472527473,0.03445281292235747,0.054721559916402186,0.95,0.9423076923076923,0.9387755102040817,1.0,0.8846153846153846,0.9016040222236217,21,3
0.9796380090497738,0.97508963090099,0.059180226555854504,0.08350393202462418,0.9166666666666666,0.9128959276018099,0.9019607843137255,0.92,0.8846153846153846,0.8300279198737096,21,4
0.9831649831649831,0.9817927170868347,0.054761976218699875,0.09174821577599354,0.9333333333333333,0.936026936026936,0.9285714285714286,0.896551724137931,0.9629629629629629,0.8681650951661232,22,0
0.9955106621773289,0.995221027479092,0.03231525635909142,0.07656346038054294,0.95,0.9511784511784511,0.9454545454545454,0.9285714285714286,0.9629629629629629,0.8998356431616747,22,1
0.9949095022624435,0.9926324316708932,0.03868025604518312,0.0495771554940584,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,22,2
0.9807692307692307,0.9714677745348423,0.05537231338127643,0.06247404344038592,0.9166666666666666,0.9174208144796381,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.8315557621727075,22,3
0.9457013574660634,0.9094301335192023,0.0832406324595602,0.09501413255360627,0.8833333333333333,0.8789592760180995,0.8627450980392157,0.88,0.8461538461538461,0.7618064470073773,22,4
0.9753086419753085,0.9777608834212608,0.042890058109143904,0.05701172942644682,0.95,0.9511784511784511,0.9454545454545454,0.9285714285714286,0.9629629629629629,0.8998356431616747,23,0
0.9685746352413018,0.9577230602480088,0.06390351634454154,0.0819485922022154,0.9333333333333333,0.9292929292929293,0.9230769230769231,0.96,0.8888888888888888,0.8664002254439634,23,1
0.9762443438914027,0.9613970142915658,0.055340464026604266,0.07787968548681976,0.9333333333333333,0.9366515837104072,0.9259259259259259,0.8928571428571429,0.9615384615384616,0.8674354425140473,23,2
0.9785067873303167,0.9777659432831847,0.05071223840302697,0.0959771497127819,0.9166666666666666,0.9128959276018099,0.9019607843137255,0.92,0.8846153846153846,0.8300279198737096,23,3
0.9864253393665159,0.9828776728851691,0.04441441843168104,0.07282752063170854,0.9333333333333333,0.9366515837104072,0.9259259259259259,0.8928571428571429,0.9615384615384616,0.8674354425140473,23,4
0.9124579124579124,0.8581348768827269,0.09603106919782899,0.12013254634857898,0.9,0.9023569023569024,0.8928571428571429,0.8620689655172413,0.9259259259259259,0.8011253194776194,24,0
0.9696969696969695,0.9676898537192655,0.07808157243185236,0.1029759498805538,0.9166666666666666,0.9175084175084175,0.9090909090909091,0.8928571428571429,0.9259259259259259,0.832683729492893,24,1
0.997737556561086,0.9972527472527473,0.025008366251758958,0.06862758575583043,0.9833333333333333,0.9807692307692308,0.9803921568627451,1.0,0.9615384615384616,0.9664708656063742,24,2
0.996606334841629,0.9957734573119188,0.028459377236161154,0.059743138623284314,0.9666666666666667,0.9660633484162896,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9321266968325792,24,3
0.968891402714932,0.9661611314987818,0.07309638145429048,0.05456444848476458,0.9,0.8981900452488687,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.7963800904977375,24,4
0.94668911335578,0.9124193172105619,0.09651427545050893,0.12346907120336056,0.8833333333333333,0.8905723905723906,0.8813559322033898,0.8125,0.9629629629629629,0.7789621985578676,25,0
0.9898989898989898,0.9879972565157751,0.043675628701424815,0.06699843127995966,0.95,0.9444444444444444,0.9411764705882353,1.0,0.8888888888888888,0.90267093384844,25,1
0.994343891402715,0.9933925049309664,0.044530330865002674,0.0809771322946106,0.9166666666666666,0.9219457013574661,0.9090909090909091,0.8620689655172413,0.9615384615384616,0.836821537267039,25,2
0.9473981900452488,0.944069867965749,0.05967650196632319,0.0815263519375362,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,25,3
0.9926470588235294,0.9913091715976331,0.042150226348123855,0.07411518865222567,0.9333333333333333,0.9230769230769231,0.9166666666666666,1.0,0.8461538461538461,0.8701063269755686,25,4
0.9915824915824916,0.9898320406086236,0.05628949508091726,0.069298960170488,0.9166666666666666,0.9242424242424243,0.9152542372881356,0.84375,1.0,0.8461141122266493,26,0
0.978675645342312,0.9475960001218124,0.054722211338735234,0.11352999366888258,0.9166666666666666,0.9107744107744108,0.9019607843137255,0.9583333333333334,0.8518518518518519,0.8342867721932552,26,1
0.9423076923076924,0.9062113037393542,0.10837903460683368,0.13319778088850262,0.85,0.8540723981900452,0.8363636363636363,0.7931034482758621,0.8846153846153846,0.7022121747039765,26,2
0.9898190045248868,0.9882051282051283,0.04153320513864422,0.07568442125692129,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,26,3
0.9615384615384616,0.9680026067122841,0.05077709375885805,0.06199111312655646,0.95,0.9423076923076923,0.9387755102040817,1.0,0.8846153846153846,0.9016040222236217,26,4
0.9517396184062851,0.89007375861746,0.06403193287910791,0.11238618034316955,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,27,0
0.9837261503928171,0.9732641692539521,0.0458312144103218,0.058905784884926114,0.95,0.9545454545454546,0.9473684210526315,0.9,1.0,0.9045340337332909,27,1
0.9819004524886878,0.9760984144679796,0.04680955319126799,0.04270833006092436,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,27,2
0.9841628959276019,0.9865384615384616,0.03549886946950018,0.08581080147645184,0.9666666666666667,0.9615384615384616,0.96,1.0,0.9230769230769231,0.9336995618478525,27,3
0.9694570135746606,0.9666319550015202,0.08601386584388857,0.08963011991004766,0.8666666666666667,0.8733031674208145,0.8571428571428571,0.8,0.9230769230769231,0.7399400733959437,27,4
0.9837261503928171,0.9809515518774778,0.05710097897684556,0.08039689428913566,0.9166666666666666,0.9107744107744108,0.9019607843137255,0.9583333333333334,0.8518518518518519,0.8342867721932552,28,0
0.9438832772166105,0.9190506557205153,0.06375994667601545,0.07876249102439782,0.9333333333333333,0.936026936026936,0.9285714285714286,0.896551724137931,0.9629629629629629,0.8681650951661232,28,1
0.9711538461538463,0.9395276237176224,0.053142103820626355,0.06729031818030361,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,28,2
0.9773755656108598,0.971012966502097,0.058258253210226346,0.08022524466274467,0.9166666666666666,0.9174208144796381,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.8315557621727075,28,3
0.9835972850678734,0.9803018688960333,0.05589600891333792,0.07494720088564616,0.9166666666666666,0.9174208144796381,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.8315557621727075,28,4
0.9180695847362513,0.9266234999568332,0.10269994230014814,0.12198175999901971,0.8666666666666667,0.8686868686868687,0.8571428571428571,0.8275862068965517,0.8888888888888888,0.7340855437891157,29,0
0.9657687991021324,0.9564039853894927,0.11120907662454267,0.11831867761724574,0.85,0.8367003367003367,0.8085106382978723,0.95,0.7037037037037037,0.7106690545187014,29,1
1.0,1.0,0.029302039787690564,0.07453853071151777,0.95,0.9423076923076923,0.9387755102040817,1.0,0.8846153846153846,0.9016040222236217,29,2
0.9813348416289592,0.9766410777071313,0.06232064426783339,0.09817284183916916,0.9,0.9027149321266968,0.8888888888888888,0.8571428571428571,0.9230769230769231,0.8000181801424892,29,3
0.9830316742081447,0.9748256246416781,0.04482363415935934,0.0802835450038848,0.95,0.9558823529411764,0.9454545454545454,0.896551724137931,1.0,0.9041262185485703,29,4
0.9865319865319866,0.9827603770357394,0.04492629613413492,0.07958864292017737,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,30,0
0.9988776655443321,0.9986772486772486,0.029203514580332723,0.05450630746690856,0.9833333333333333,0.9814814814814814,0.9811320754716981,1.0,0.9629629629629629,0.9667680812251803,30,1
0.9909502262443439,0.9899394586894588,0.035958531413034844,0.0799140790622272,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,30,2
0.998868778280543,0.9985754985754985,0.02949074688683639,0.06263975717080292,0.95,0.9423076923076923,0.9387755102040817,1.0,0.8846153846153846,0.9016040222236217,30,3
